Airline,Cancelled,CRSDepTime,CRSElapsedTime,Distance,Quarter,Month,DayofMonth,DayOfWeek,OriginAirportID,OriginStateName,OriginWac,DestAirportID,DestStateName,DestWac,CRSArrTime,DistanceGroup
17,False,1828,103.0,387.0,1,1,20,4,10620,24,84,14869,45,87,2011,2
7,False,1059,225.0,1747.0,2,5,1,7,12889,26,85,10397,8,34,1744,7
18,False,915,85.0,338.0,1,2,21,1,14107,2,81,14908,4,91,940,2
3,False,625,325.0,2342.0,3,7,25,1,12892,4,91,13303,7,33,1450,10
3,False,1000,173.0,1009.0,2,4,5,2,14107,2,81,14057,35,92,1253,5
18,False,825,110.0,546.0,2,4,25,1,11259,42,74,15016,23,64,1015,3
7,False,902,187.0,1269.0,3,7,20,3,10397,8,34,10140,29,86,1009,6
7,False,1525,163.0,1050.0,2,5,8,7,14747,48,93,14679,4,91,1808,5
2,False,1602,135.0,917.0,2,6,21,2,10685,11,41,14761,7,33,1917,4
7,False,2256,68.0,241.0,2,5,10,2,11433,20,43,10792,30,22,4,1
18,False,1910,70.0,342.0,2,6,27,1,14908,4,91,14831,4,91,2020,2
18,False,1515,115.0,770.0,1,1,4,2,11292,5,82,15016,23,64,1810,4
3,False,1810,73.0,226.0,1,2,23,3,11057,31,36,10397,8,34,1923,1
19,False,1720,247.0,1947.0,2,4,15,5,12892,4,91,10397,8,34,27,8
14,False,1715,155.0,1046.0,1,2,25,5,11697,7,33,14843,37,3,2050,5
18,False,1650,285.0,1999.0,2,6,11,6,10821,18,35,14107,2,81,1835,8
3,False,1041,194.0,1235.0,3,7,1,5,12892,4,91,11298,42,74,1555,5
18,False,1325,110.0,588.0,2,6,15,3,14908,4,91,14869,45,87,1615,3
3,False,845,229.0,1192.0,2,4,10,7,11278,47,38,11298,42,74,1134,5
14,False,701,239.0,1674.0,1,1,17,1,10721,19,13,14843,37,3,1200,7
7,False,1759,266.0,1900.0,3,7,19,2,10397,8,34,13891,4,91,1925,8
16,False,1240,198.0,1020.0,1,1,30,7,12953,30,22,13487,21,63,1458,5
3,False,931,70.0,261.0,1,2,15,2,14262,4,91,14107,2,81,1141,2
17,False,1742,82.0,282.0,2,5,22,7,13871,25,65,13487,21,63,1904,2
16,False,2030,82.0,184.0,1,3,11,5,10721,19,13,12953,30,22,2152,1
5,False,1128,76.0,196.0,1,1,22,6,10529,6,11,14100,36,23,1244,1
17,False,1421,154.0,846.0,2,4,24,7,14696,12,42,11298,42,74,1555,4
20,False,600,205.0,1452.0,3,7,3,7,11292,5,82,12264,47,38,1125,6
3,False,820,210.0,1514.0,1,2,19,6,12889,26,85,13930,11,41,1350,7
1,False,600,148.0,933.0,2,5,23,1,14057,35,92,14679,4,91,828,4
19,False,2154,234.0,1514.0,1,3,14,1,13930,11,41,12889,26,85,2348,7
18,False,855,115.0,605.0,1,1,13,4,14747,48,93,14893,4,91,1050,3
17,False,1546,89.0,332.0,1,1,24,1,11537,30,22,11433,20,43,1715,2
7,True,2256,68.0,241.0,2,5,20,5,11433,20,43,10792,30,22,4,1
3,False,617,112.0,529.0,2,6,11,6,11618,28,21,11057,31,36,809,3
7,False,1410,159.0,920.0,2,4,22,5,13198,23,64,14869,45,87,1549,4
3,False,1101,165.0,1061.0,2,6,12,7,11298,42,74,14492,31,36,1446,5
3,False,1604,170.0,1171.0,3,7,14,4,11298,42,74,14679,4,91,1654,5
14,False,920,157.0,1129.0,1,1,2,7,13204,7,33,10732,37,3,1257,5
20,False,1450,225.0,1379.0,1,1,16,7,12266,42,74,12892,4,91,1635,6
8,False,1130,88.0,457.0,2,4,29,5,10397,8,34,10990,47,38,1258,2
3,False,1905,141.0,650.0,1,2,12,6,11057,31,36,13303,7,33,2126,3
18,False,620,245.0,1587.0,2,5,15,7,10693,41,54,12889,26,85,825,7
7,False,1155,333.0,2586.0,1,3,3,4,14771,4,91,12478,30,22,2028,11
18,False,545,85.0,370.0,2,4,7,4,12892,4,91,14107,2,81,710,2
18,False,900,90.0,512.0,1,1,26,3,13796,4,91,10713,10,83,1130,3
18,False,1750,65.0,273.0,2,4,27,3,12206,42,74,10423,42,74,1855,2
18,False,1735,160.0,946.0,3,7,16,6,13303,7,33,10821,18,35,2015,4
18,False,1045,175.0,1246.0,2,5,27,5,12892,4,91,11259,42,74,1540,5
18,False,730,130.0,861.0,2,5,30,1,13232,11,41,10721,19,13,1040,4
18,False,1215,185.0,1315.0,1,3,27,7,10423,42,74,11278,47,38,1620,6
7,False,1845,196.0,1156.0,2,4,17,7,15016,23,64,14869,45,87,2101,5
14,False,831,352.0,2343.0,1,2,8,2,11697,7,33,12892,4,91,1123,10
3,False,1453,190.0,1089.0,1,2,10,4,12478,30,22,13303,7,33,1803,5
7,False,1545,135.0,853.0,2,6,2,4,10397,8,34,10257,30,22,1800,4
11,False,1330,87.0,199.0,2,5,6,5,11278,47,38,11618,28,21,1457,1
8,False,2250,107.0,456.0,1,1,28,5,11433,20,43,14524,47,38,37,2
14,False,1110,80.0,266.0,2,5,20,5,10785,46,16,12478,30,22,1230,2
18,False,1535,110.0,563.0,2,5,7,6,11292,5,82,11540,42,74,1725,3
18,False,730,155.0,861.0,1,1,28,5,13204,7,33,14100,36,23,1005,4
17,False,2145,74.0,308.0,2,6,23,4,12892,4,91,14831,4,91,2259,2
18,False,1010,75.0,289.0,2,4,18,1,14689,4,91,12889,26,85,1125,2
1,False,1355,54.0,160.0,1,2,19,6,10299,1,1,10926,1,1,1449,1
16,False,1815,80.0,207.0,2,6,9,4,12124,39,37,11057,31,36,1935,1
2,False,1024,125.0,700.0,2,6,10,5,12889,26,85,11603,35,92,1229,3
9,False,1017,121.0,695.0,2,5,15,7,11298,42,74,10980,41,54,1318,3
18,False,1030,125.0,771.0,2,6,7,2,12992,3,71,11292,5,82,1135,4
16,False,830,139.0,599.0,1,3,19,6,11057,31,36,13930,11,41,949,3
17,False,1241,103.0,489.0,3,7,12,2,11111,23,64,11298,42,74,1424,2
7,False,1425,186.0,1276.0,1,2,12,6,14107,2,81,13487,21,63,1831,6
9,False,1930,177.0,941.0,2,4,8,5,13303,7,33,12992,3,71,2127,4
7,False,1451,167.0,957.0,3,7,18,1,13204,7,33,11433,20,43,1738,4
18,False,1045,175.0,1072.0,2,5,23,1,14307,38,15,13204,7,33,1340,5
16,False,1613,82.0,296.0,1,2,4,5,11433,20,43,12945,15,52,1735,2
2,False,1345,109.0,670.0,2,4,8,5,15412,41,54,14027,7,33,1534,3
3,False,746,95.0,370.0,1,3,19,6,14107,2,81,12892,4,91,921,2
16,False,1340,109.0,479.0,2,5,18,3,12953,30,22,11066,33,44,1529,2
20,False,1805,108.0,416.0,2,5,24,2,11618,28,21,14492,31,36,1953,2
18,False,1910,110.0,551.0,2,6,25,6,11109,5,82,14107,2,81,2000,3
10,False,1838,102.0,487.0,2,6,3,5,14492,31,36,10792,30,22,2020,2
16,False,1800,87.0,214.0,1,2,2,3,11278,47,38,12953,30,22,1927,1
9,False,830,182.0,990.0,1,2,27,7,11066,33,44,13303,7,33,1132,4
8,False,1550,76.0,196.0,1,2,2,3,13487,21,63,11775,40,67,1706,1
20,False,1505,180.0,1068.0,2,5,11,3,14635,7,33,11618,28,21,1805,5
17,False,1000,75.0,287.0,2,6,24,5,11433,20,43,11977,50,45,1015,2
15,False,1529,262.0,1416.0,2,5,25,3,12953,30,22,12266,42,74,1851,6
20,False,1000,225.0,1608.0,1,2,6,7,11618,28,21,14843,37,3,1445,7
16,False,615,105.0,399.0,2,5,27,5,10721,19,13,11278,47,38,800,2
18,False,530,95.0,480.0,2,4,7,4,14893,4,91,14679,4,91,705,2
18,False,1315,75.0,304.0,1,3,4,5,14107,2,81,14679,4,91,1330,2
17,False,1108,169.0,977.0,1,3,4,5,11298,42,74,10627,32,66,1357,4
7,False,601,304.0,1900.0,1,1,7,5,11193,15,52,12892,4,91,805,8
7,False,1655,131.0,692.0,2,4,29,5,10397,8,34,13198,23,64,1806,3
18,False,1315,105.0,649.0,1,3,13,7,10713,10,83,11292,5,82,1500,3
19,False,515,167.0,998.0,2,5,6,5,10158,28,21,13303,7,33,802,4
18,False,830,65.0,231.0,2,5,2,1,12889,26,85,12954,4,91,935,1
18,False,1140,75.0,255.0,2,6,16,4,12889,26,85,14107,2,81,1255,2
7,False,1926,188.0,1363.0,1,3,17,4,12892,4,91,13198,23,64,34,6
2,False,1255,162.0,1025.0,2,6,27,1,14761,7,33,14512,11,41,1437,5
17,False,1525,83.0,337.0,2,5,1,7,12892,4,91,14771,4,91,1648,2
5,False,1310,147.0,729.0,1,3,21,1,11057,31,36,12951,16,72,1437,3
3,False,600,255.0,1846.0,2,6,25,6,14771,4,91,13930,11,41,1215,8
3,False,1555,323.0,2342.0,3,7,23,6,13303,7,33,12892,4,91,1818,10
10,False,821,91.0,407.0,2,5,26,4,13796,4,91,12889,26,85,952,2
3,False,1511,128.0,759.0,1,3,9,3,13204,7,33,11278,47,38,1719,4
10,False,1443,218.0,1547.0,2,6,6,1,10397,8,34,14843,37,3,1821,7
7,False,905,82.0,332.0,1,3,26,6,10397,8,34,13244,41,54,927,2
18,False,1705,145.0,1048.0,2,4,9,6,13198,23,64,15304,7,33,2030,5
20,False,2335,310.0,2405.0,2,6,8,3,10299,1,1,11292,5,82,645,10
18,False,1015,85.0,356.0,1,3,13,7,10397,8,34,14492,31,36,1140,2
7,False,1715,116.0,626.0,1,1,20,4,14869,45,87,14679,4,91,1811,3
2,False,610,158.0,965.0,2,6,15,3,14761,7,33,15070,30,22,848,4
18,False,1310,130.0,742.0,1,2,28,1,14831,4,91,11884,48,93,1520,3
19,False,530,125.0,667.0,1,3,29,2,14524,47,38,13204,7,33,735,3
8,False,1700,115.0,589.0,1,1,9,7,10397,8,34,15919,3,71,1755,3
16,False,1110,139.0,708.0,1,3,20,7,11618,28,21,14685,8,34,1329,3
3,True,1830,161.0,733.0,2,4,7,4,12953,30,22,13930,11,41,2011,3
17,False,1515,108.0,558.0,2,5,27,5,14869,45,87,13891,4,91,1603,3
20,False,630,370.0,2419.0,1,1,25,2,12264,47,38,14771,4,91,940,10
17,False,1700,117.0,495.0,1,1,31,1,13851,34,73,11292,5,82,1757,2
18,False,1740,140.0,883.0,1,1,18,2,11292,5,82,12191,42,74,2100,4
18,False,930,160.0,1099.0,3,7,2,6,13871,25,65,12889,26,85,1010,5
18,False,530,160.0,1066.0,2,4,5,2,13342,50,45,13204,7,33,910,5
18,False,1555,240.0,1910.0,1,2,11,5,12889,26,85,14122,36,23,2255,8
3,False,1306,160.0,1121.0,1,3,20,7,11298,42,74,13303,7,33,1646,5
9,False,833,152.0,722.0,1,2,1,2,11298,42,74,13502,5,82,1005,3
7,False,1035,380.0,2611.0,1,3,13,7,10721,19,13,12892,4,91,1355,11
3,False,1805,155.0,985.0,2,5,28,6,11298,42,74,13204,7,33,2140,4
16,False,751,109.0,588.0,2,5,29,7,12339,12,42,14100,36,23,940,3
17,False,941,133.0,752.0,3,7,15,5,11292,5,82,13367,11,41,1254,4
18,False,1425,110.0,623.0,3,7,26,2,11259,42,74,10693,41,54,1615,3
1,False,840,385.0,2677.0,2,4,13,3,14747,48,93,12173,9,2,1205,11
20,False,2005,186.0,1334.0,3,7,25,1,12266,42,74,13891,4,91,2111,6
17,False,600,95.0,235.0,1,2,26,6,11433,20,43,13930,11,41,635,1
3,False,1336,158.0,920.0,2,4,16,6,14100,36,23,15304,7,33,1614,4
17,False,910,95.0,373.0,1,1,18,2,12892,4,91,14893,4,91,1045,2
0,False,545,82.0,240.0,2,6,19,7,11267,33,44,13930,11,41,607,1
18,False,705,110.0,563.0,2,4,16,6,11540,42,74,11292,5,82,855,3
7,False,1530,134.0,692.0,1,3,1,2,10397,8,34,13198,23,64,1644,3
5,False,1344,121.0,555.0,2,6,21,2,11721,20,43,11057,31,36,1545,3
7,False,810,84.0,332.0,1,1,13,4,10397,8,34,13244,41,54,834,2
12,False,1045,335.0,2695.0,3,7,21,4,13830,9,2,12889,26,85,1920,11
9,False,1015,71.0,190.0,2,4,22,5,10423,42,74,11298,42,74,1126,1
17,False,1845,150.0,717.0,3,7,27,3,13931,47,38,13930,11,41,2015,3
20,False,926,273.0,1605.0,1,2,25,5,11618,28,21,11292,5,82,1159,7
7,False,2120,116.0,456.0,1,2,2,3,11433,20,43,10693,41,54,2216,2
12,False,845,345.0,2417.0,2,4,16,6,14831,4,91,12173,9,2,1130,10
20,False,615,291.0,2133.0,3,7,24,7,14107,2,81,11618,28,21,1406,9
2,False,745,129.0,748.0,2,6,26,7,12892,4,91,11603,35,92,954,3
3,False,1539,185.0,1158.0,3,7,13,3,14524,47,38,11298,42,74,1744,5
6,False,1207,95.0,420.0,2,4,13,3,12278,14,62,11292,5,82,1242,2
8,False,1359,141.0,722.0,3,7,15,5,12953,30,22,14685,8,34,1620,3
14,False,1500,187.0,1035.0,2,6,26,7,12953,30,22,14027,7,33,1807,5
16,True,2129,92.0,319.0,2,6,14,2,11618,28,21,14122,36,23,2301,2
7,True,805,191.0,1182.0,3,7,30,6,12478,30,22,13495,16,72,1016,5
17,False,1320,100.0,463.0,3,7,19,2,12003,24,84,14869,45,87,1500,2
7,False,535,47.0,95.0,2,5,21,6,11042,33,44,11433,20,43,622,1
7,False,1220,121.0,731.0,1,3,10,4,11298,42,74,10397,8,34,1521,3
18,False,1335,125.0,611.0,1,1,5,3,10821,18,35,13232,11,41,1440,3
8,False,905,80.0,377.0,1,2,5,6,10397,8,34,12323,31,36,1025,2
7,False,600,114.0,620.0,3,7,27,3,13230,36,23,10397,8,34,754,3
7,False,545,127.0,590.0,1,1,10,1,12892,4,91,14869,45,87,852,3
7,False,1640,145.0,762.0,3,7,3,7,10397,8,34,12953,30,22,1905,4
19,False,2020,190.0,1076.0,3,7,29,5,11697,7,33,12953,30,22,2330,5
7,False,659,107.0,547.0,2,6,30,4,11278,47,38,10397,8,34,846,3
16,False,1747,83.0,296.0,3,7,14,4,14576,30,22,11278,47,38,1910,2
16,False,1732,158.0,752.0,1,1,17,1,10721,19,13,11193,15,52,2010,4
3,False,753,305.0,2311.0,2,5,14,6,12892,4,91,11278,47,38,1558,10
20,False,900,130.0,733.0,1,1,23,7,13930,11,41,12953,30,22,1210,3
17,False,715,150.0,751.0,3,7,21,4,15376,2,81,14771,4,91,945,4
7,False,1150,413.0,2994.0,1,2,22,2,14869,45,87,12173,9,2,1543,11
17,False,1950,73.0,237.0,3,7,6,3,11433,20,43,13342,50,45,2003,1
7,False,25,215.0,1589.0,3,7,24,7,14771,4,91,13487,21,63,600,7
3,False,700,160.0,801.0,1,1,4,2,13930,11,41,11298,42,74,940,4
18,False,2010,90.0,480.0,2,5,10,2,14893,4,91,14679,4,91,2140,2
1,False,1915,325.0,2345.0,3,7,23,6,12892,4,91,10299,1,1,2340,10
9,False,906,140.0,754.0,2,4,29,5,15919,3,71,11057,31,36,1226,4
1,False,1855,106.0,550.0,2,4,3,7,14057,35,92,14771,4,91,2041,3
18,False,1315,335.0,2556.0,3,7,9,6,12173,9,2,12892,4,91,2150,11
17,False,2105,163.0,948.0,2,6,15,3,11292,5,82,14831,4,91,2248,4
13,False,1321,48.0,99.0,2,6,20,1,14747,48,93,11470,48,93,1409,1
6,True,840,48.0,77.0,1,2,4,5,10990,47,38,12264,47,38,928,1
8,False,1829,140.0,636.0,1,1,13,4,12478,30,22,10994,39,37,2049,3
18,False,1430,125.0,775.0,2,4,5,2,11292,5,82,10423,42,74,1735,4
7,False,945,205.0,1450.0,2,5,17,2,14869,45,87,11193,15,52,1510,6
10,False,740,166.0,1034.0,1,3,5,6,15304,7,33,12391,30,22,1026,5
19,False,1948,169.0,1062.0,1,3,8,2,11042,33,44,11697,7,33,2237,5
15,False,1211,140.0,781.0,2,5,9,1,12266,42,74,13871,25,65,1431,4
3,False,1042,134.0,806.0,1,1,4,2,10693,41,54,13303,7,33,1356,4
7,False,1118,98.0,484.0,2,4,16,6,10397,8,34,15016,23,64,1156,2
1,False,1930,335.0,2306.0,2,5,30,1,12264,47,38,14747,48,93,2205,10
18,False,605,90.0,495.0,2,5,17,2,11292,5,82,13851,34,73,835,2
7,False,740,167.0,907.0,1,1,20,4,13487,21,63,10397,8,34,1127,4
17,False,1240,130.0,726.0,3,7,13,3,14122,36,23,13487,21,63,1350,3
7,False,1600,90.0,187.0,3,7,24,7,10721,19,13,12478,30,22,1730,1
18,False,1505,135.0,919.0,2,4,5,2,10423,42,74,12339,12,42,1820,4
3,False,1220,210.0,1389.0,3,7,2,6,11298,42,74,12953,30,22,1650,6
20,False,835,141.0,758.0,2,6,7,2,12264,47,38,13204,7,33,1056,4
20,False,945,229.0,1620.0,3,7,20,3,11292,5,82,12953,30,22,1534,7
20,False,1142,110.0,623.0,3,7,10,7,11292,5,82,12003,24,84,1332,3
7,False,1005,105.0,534.0,3,7,17,7,10397,8,34,12264,47,38,1150,3
17,False,1550,61.0,199.0,1,3,18,5,13487,21,63,10631,21,63,1651,1
7,False,1755,209.0,1590.0,1,3,27,7,14869,45,87,10397,8,34,2324,7
16,False,2021,161.0,949.0,3,7,21,4,11278,47,38,13198,23,64,2202,4
18,False,710,100.0,391.0,1,1,1,6,14869,45,87,11292,5,82,850,2
5,False,900,147.0,708.0,2,5,2,1,11057,31,36,14783,23,64,1027,3
17,False,2240,106.0,521.0,1,3,21,1,14869,45,87,14252,48,93,2326,3
5,False,1123,96.0,444.0,2,4,15,5,10994,39,37,11278,47,38,1259,2
18,False,955,165.0,1111.0,2,5,28,6,15304,7,33,10529,6,11,1240,5
17,False,1755,89.0,433.0,3,7,16,6,14908,4,91,15023,4,91,1924,2
5,False,1102,67.0,168.0,2,4,17,7,10994,39,37,11057,31,36,1209,1
18,False,2205,155.0,917.0,3,7,29,5,13232,11,41,12266,42,74,40,4
3,False,700,216.0,1212.0,1,3,4,5,13931,47,38,11298,42,74,936,5
7,False,1646,96.0,425.0,1,2,21,1,10397,8,34,13495,16,72,1722,2
18,False,1010,145.0,926.0,1,2,9,3,11259,42,74,11057,31,36,1335,4
17,False,2250,100.0,489.0,1,1,21,5,11433,20,43,10257,30,22,30,2
3,False,2041,124.0,783.0,2,5,30,1,13930,11,41,10529,6,11,2345,4
12,False,755,325.0,2556.0,2,4,14,4,12173,9,2,12892,4,91,1620,11
16,False,645,125.0,642.0,2,6,20,1,14730,15,52,11618,28,21,850,3
8,False,1106,109.0,563.0,3,7,28,4,11042,33,44,10721,19,13,1255,3
15,False,1953,71.0,224.0,2,4,6,3,14492,31,36,12264,47,38,2104,1
7,False,1400,87.0,235.0,2,6,20,1,13930,11,41,11433,20,43,1627,1
20,False,1308,88.0,334.0,2,5,4,3,13930,11,41,13487,21,63,1436,2
15,False,630,137.0,926.0,1,2,11,5,13198,23,64,12264,47,38,947,4
17,False,1300,85.0,308.0,2,6,11,6,14831,4,91,12892,4,91,1425,2
7,False,600,85.0,432.0,2,6,7,2,12339,12,42,10397,8,34,725,2
8,False,1553,72.0,208.0,2,4,6,3,15607,8,34,10397,8,34,1705,1
9,False,1759,151.0,752.0,2,4,21,4,10721,19,13,11193,15,52,2030,4
7,False,1852,192.0,1107.0,2,4,28,4,14107,2,81,14747,48,93,2204,5
17,False,615,85.0,337.0,2,4,28,4,12892,4,91,14771,4,91,740,2
17,False,1559,91.0,393.0,1,1,9,7,13198,23,64,13487,21,63,1730,2
5,False,614,93.0,386.0,2,5,30,1,15249,7,33,11057,31,36,747,2
3,False,858,126.0,599.0,2,4,24,7,13930,11,41,11057,31,36,1204,3
5,False,1812,78.0,191.0,1,1,31,1,13795,31,36,11057,31,36,1930,1
14,False,1600,375.0,2588.0,3,7,13,3,10721,19,13,14679,4,91,1915,11
8,False,1730,141.0,585.0,2,6,27,1,12953,30,22,11193,15,52,1951,3
18,False,2140,160.0,967.0,2,4,6,3,10821,18,35,13198,23,64,2320,4
7,False,1058,70.0,259.0,2,5,23,1,10994,39,37,10397,8,34,1208,2
7,False,800,117.0,581.0,1,1,25,2,11697,7,33,10397,8,34,957,3
6,False,1345,107.0,429.0,1,3,2,3,15370,34,73,12266,42,74,1532,2
17,False,1325,67.0,224.0,2,4,15,5,13930,11,41,15380,20,43,1532,1
14,False,2215,130.0,674.0,1,3,2,3,11697,7,33,13495,16,72,2325,3
7,False,1845,154.0,760.0,1,3,14,1,12478,30,22,10397,8,34,2119,4
18,False,1640,115.0,601.0,2,6,21,2,14570,26,85,14107,2,81,1835,3
20,False,800,150.0,862.0,3,7,31,7,11292,5,82,12892,4,91,930,4
1,False,1015,160.0,1024.0,1,1,22,6,14747,48,93,11292,5,82,1355,5
5,False,1450,157.0,980.0,1,3,18,5,13487,21,63,14100,36,23,1827,4
10,False,944,141.0,795.0,1,3,25,5,10397,8,34,12391,30,22,1205,4
1,False,1915,165.0,867.0,1,1,20,4,12889,26,85,14747,48,93,2200,4
18,False,1720,95.0,407.0,1,1,20,4,12889,26,85,13796,4,91,1855,2
18,False,1150,230.0,1728.0,1,2,28,1,14679,4,91,13232,11,41,1740,7
3,False,1629,110.0,511.0,2,5,18,3,13244,41,54,11057,31,36,1919,3
7,False,705,130.0,746.0,3,7,8,5,11618,28,21,10397,8,34,915,3
7,False,1741,324.0,1969.0,1,3,16,3,11618,28,21,14869,45,87,2105,8
19,False,545,191.0,1065.0,3,7,26,2,11618,28,21,11697,7,33,856,5
20,False,1215,234.0,1605.0,2,5,13,5,11292,5,82,11618,28,21,1809,7
7,False,2258,70.0,290.0,2,6,26,7,14869,45,87,10713,10,83,8,2
17,False,1245,161.0,1026.0,1,1,23,7,10157,4,91,11292,5,82,1626,5
18,False,950,160.0,844.0,1,1,30,7,11292,5,82,11638,4,91,1130,4
20,False,1553,127.0,758.0,2,4,17,7,13204,7,33,12264,47,38,1800,4
18,False,1405,70.0,289.0,3,7,17,7,14689,4,91,12889,26,85,1515,2
1,False,1132,251.0,1770.0,3,7,15,5,14747,48,93,10423,42,74,1743,8
19,False,835,345.0,2469.0,1,3,26,6,12953,30,22,12892,4,91,1120,10
20,False,1630,185.0,997.0,2,6,11,6,11618,28,21,15304,7,33,1935,4
20,True,1659,104.0,524.0,1,3,17,4,10849,24,84,11292,5,82,1843,3
8,False,1227,102.0,430.0,1,1,26,3,11003,13,61,11433,20,43,1509,2
13,False,1022,65.0,261.0,2,4,3,7,11630,1,1,10299,1,1,1127,2
3,False,931,169.0,1242.0,1,3,2,3,12892,4,91,10423,42,74,1420,5
20,False,750,85.0,334.0,2,5,19,4,13930,11,41,13487,21,63,915,2
18,False,2045,125.0,787.0,1,3,16,3,13204,7,33,10821,18,35,2250,4
8,False,1755,67.0,166.0,1,3,11,5,11267,33,44,11433,20,43,1902,1
14,True,640,132.0,833.0,2,6,2,4,12451,7,33,12953,30,22,852,4
3,False,1157,182.0,1096.0,1,1,16,7,13303,7,33,12953,30,22,1459,5
3,False,2100,320.0,2343.0,2,6,5,7,12892,4,91,11697,7,33,520,10
18,False,1120,340.0,2404.0,1,2,28,1,14893,4,91,13830,9,2,1500,10
16,False,1315,139.0,708.0,1,3,27,7,11618,28,21,14685,8,34,1534,3
3,False,1326,156.0,925.0,3,7,21,4,13930,11,41,12266,42,74,1602,4
3,False,955,210.0,1437.0,3,7,19,2,13930,11,41,15376,2,81,1125,6
2,False,1454,96.0,550.0,2,4,12,2,14112,7,33,15412,41,54,1630,3
7,False,1759,266.0,1900.0,3,7,14,4,10397,8,34,13891,4,91,1925,8
3,False,644,71.0,130.0,2,6,23,4,14492,31,36,11057,31,36,755,1
19,False,600,143.0,787.0,2,6,12,7,10821,18,35,13204,7,33,823,4
12,False,1825,55.0,216.0,1,3,27,7,12402,9,2,12173,9,2,1920,1
1,False,700,347.0,2335.0,3,7,5,2,10821,18,35,14747,48,93,947,10
17,False,750,188.0,1199.0,2,6,8,3,11292,5,82,10397,8,34,1258,5
7,False,2030,175.0,946.0,2,6,25,6,10721,19,13,10397,8,34,2325,4
3,False,1720,184.0,1197.0,1,1,25,2,13930,11,41,13303,7,33,2124,5
17,False,1615,155.0,737.0,1,2,24,4,12441,51,88,14771,4,91,1750,3
14,False,1947,225.0,1666.0,2,5,13,5,10529,6,11,14843,37,3,2332,7
18,False,1850,170.0,1057.0,2,6,21,2,11697,7,33,15016,23,64,2040,5
13,False,1740,60.0,222.0,1,3,20,7,14057,35,92,13264,35,92,1840,1
3,False,827,68.0,224.0,3,7,30,6,11298,42,74,12266,42,74,935,1
18,False,1620,110.0,605.0,1,3,7,1,14747,48,93,14893,4,91,1810,3
5,False,552,90.0,350.0,3,7,22,5,10599,0,51,11057,31,36,822,2
18,False,1305,235.0,1442.0,1,2,27,7,11259,42,74,14893,4,91,1500,6
7,False,1200,151.0,760.0,1,2,26,6,12478,30,22,10397,8,34,1431,4
3,False,600,96.0,427.0,3,7,7,4,12339,12,42,11057,31,36,736,2
18,False,1635,110.0,629.0,3,7,6,3,13232,11,41,14524,47,38,1925,3
14,True,2230,89.0,399.0,2,4,15,5,11278,47,38,10721,19,13,2359,2
7,False,1636,62.0,214.0,1,3,8,2,10693,41,54,10397,8,34,1838,1
19,False,2130,113.0,563.0,2,4,9,6,12953,30,22,13577,39,37,2323,3
20,False,1950,187.0,1208.0,2,6,3,5,12266,42,74,11278,47,38,2357,5
3,True,600,123.0,651.0,2,6,6,1,14771,4,91,14107,2,81,803,3
20,False,745,65.0,191.0,2,5,24,2,14683,42,74,12266,42,74,850,1
18,False,1405,135.0,758.0,1,3,24,4,10279,42,74,12889,26,85,1420,4
20,False,845,114.0,588.0,3,7,28,4,13930,11,41,12264,47,38,1139,3
17,False,920,125.0,639.0,1,3,20,7,15376,2,81,11292,5,82,1225,3
7,False,1733,72.0,192.0,2,6,8,3,10868,39,37,10397,8,34,1845,1
7,False,1420,149.0,936.0,2,6,28,2,13487,21,63,10821,18,35,1749,4
1,False,1035,92.0,548.0,2,5,28,6,10299,1,1,13970,1,1,1207,3
19,False,1535,196.0,1303.0,2,6,5,7,11298,42,74,14100,36,23,1951,6
3,False,1320,269.0,1846.0,2,6,13,1,13930,11,41,14771,4,91,1549,8
20,False,500,157.0,1024.0,2,6,9,4,14747,48,93,11292,5,82,837,5
19,False,1312,63.0,223.0,1,3,27,7,12889,26,85,10800,4,91,1415,1
3,False,1440,168.0,936.0,1,3,14,1,11057,31,36,11298,42,74,1628,4
2,False,947,97.0,490.0,1,2,13,7,14761,7,33,10980,41,54,1124,2
18,False,2025,85.0,495.0,2,6,1,3,11292,5,82,13851,34,73,2250,2
3,False,1147,123.0,603.0,2,4,27,3,15096,30,22,11057,31,36,1350,3
3,False,1952,188.0,1188.0,2,5,20,5,11298,42,74,13891,4,91,2100,5
16,False,1605,101.0,406.0,1,1,25,2,14100,36,23,11066,33,44,1746,2
17,False,744,105.0,449.0,1,1,7,5,13433,32,66,13487,21,63,929,2
1,False,720,154.0,1009.0,1,3,18,5,14057,35,92,14107,2,81,954,5
9,False,800,100.0,438.0,1,3,26,6,13930,11,41,14783,23,64,940,2
17,True,900,90.0,156.0,1,2,3,4,13930,11,41,11288,11,41,1030,1
19,False,1510,256.0,1979.0,1,3,2,3,12892,4,91,11433,20,43,2226,8
14,False,1530,163.0,828.0,2,4,23,6,12478,30,22,12451,7,33,1813,4
17,False,1857,88.0,308.0,2,5,8,7,14831,4,91,12892,4,91,2025,2
3,False,2250,112.0,511.0,3,7,14,4,11057,31,36,13244,41,54,2342,3
18,False,1610,135.0,764.0,2,6,4,6,10693,41,54,12953,30,22,1925,4
16,False,922,140.0,675.0,1,1,6,4,14100,36,23,10693,41,54,1042,3
10,False,1617,144.0,666.0,1,2,9,3,14100,36,23,10397,8,34,1841,3
20,False,1115,171.0,1023.0,1,1,8,6,14027,7,33,11618,28,21,1406,5
