crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
53505,4,2,3,15,8,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,2.0,13,5,4
118053,15,2,3,8,2,3,0,1,0,1,2,5,2,0,1.0,1.0,0.0,0.0,0.0,1.0,15,7,8
129144,16,2,3,17,6,3,2,2,0,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,9
75133,16,2,3,17,8,3,0,1,1,0,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,6
66297,16,2,3,0,5,3,0,1,0,1,2,6,3,3,2.0,0.0,0.0,1.0,1.0,2.0,14,6,5
164345,16,2,3,0,8,3,0,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,1.0,11,6,11
182198,16,7,1,0,6,3,6,1,1,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,7,12
41054,16,3,3,17,2,3,0,1,1,1,2,38,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,5,3
88,16,2,3,17,11,3,2,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,1.0,10,2,1
151,16,7,3,17,8,4,6,5,0,1,2,12,2,3,2.0,0.0,0.0,2.0,0.0,5.0,10,3,1
164755,4,2,3,0,11,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,5,11
141038,16,2,1,0,8,3,0,5,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,5.0,18,6,10
183053,15,2,3,0,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,3,12
163193,4,2,3,10,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,11
34644,16,2,3,17,19,3,0,1,0,1,2,36,2,4,2.0,0.0,0.0,0.0,2.0,1.0,11,2,3
180410,16,2,3,0,10,3,0,1,1,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,12
34232,16,10,3,10,6,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,2,3
66891,16,2,0,17,8,3,0,5,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,6.0,21,1,5
100838,4,2,3,17,2,3,0,1,1,0,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,5,7
167168,16,2,3,17,8,3,0,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,4,11
23048,16,2,3,15,10,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,7,2
81396,16,2,3,17,2,3,0,5,1,0,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,3,6
127237,15,2,3,17,2,3,0,1,0,1,2,5,2,1,3.0,0.0,3.0,0.0,0.0,2.0,12,4,9
71428,17,2,3,10,18,3,0,5,1,1,2,14,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,5
1485,16,2,1,10,2,3,0,1,1,1,0,8,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,4,1
164182,4,2,1,7,8,3,0,1,0,0,2,17,3,2,0.0,0.0,0.0,0.0,0.0,1.0,23,6,11
187627,16,10,1,0,8,3,4,1,0,1,2,6,2,3,3.0,0.0,0.0,1.0,2.0,0.0,5,7,12
133099,16,2,3,0,8,3,0,1,0,1,2,36,3,3,1.0,0.0,0.0,1.0,0.0,3.0,12,7,9
111818,16,7,1,17,1,3,6,5,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,3,8
102462,15,2,1,17,8,3,0,1,0,1,2,15,2,3,1.0,0.0,0.0,1.0,0.0,2.0,0,1,7
157152,16,2,1,9,8,3,0,1,0,1,2,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,18,4,11
61151,16,2,1,10,8,3,0,5,1,1,2,2,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,6,5
168670,16,2,3,17,2,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,11
169605,16,2,3,9,2,3,0,1,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,12,2,11
23726,15,2,3,9,18,3,0,1,0,1,0,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,12,4,2
131340,15,2,3,14,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,9
132155,16,2,3,17,2,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,2,9
140197,15,2,1,0,2,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,4.0,19,3,10
175299,15,2,1,9,6,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,16,4,12
138227,4,2,3,17,2,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,2,10
178290,15,2,1,17,8,3,1,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,2,12
119677,4,2,3,0,2,3,0,1,0,1,2,18,2,3,3.0,0.0,0.0,3.0,0.0,0.0,18,2,8
75572,4,2,3,15,2,3,0,1,1,0,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,6
141528,4,2,4,17,2,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,4.0,18,7,10
137386,15,2,1,17,8,3,0,2,0,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,6,9
183392,16,2,5,17,2,3,5,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,12
69959,4,2,3,10,15,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,5
15153,16,2,3,17,2,3,0,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,5,2
570,15,2,1,17,11,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,6.0,17,3,1
151556,16,2,4,17,10,3,0,1,1,1,0,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,10
10011,17,2,3,0,8,3,4,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,1
20523,4,2,1,15,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,2,2
90098,16,2,1,17,8,3,0,1,0,1,2,23,2,3,3.0,0.0,0.0,1.0,2.0,2.0,1,2,7
185222,16,2,1,17,8,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,5,12
45178,15,11,3,0,18,3,6,5,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,4
73741,16,2,3,0,8,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,1,6
127004,8,3,3,0,10,3,6,1,0,1,2,18,3,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,9
104266,4,2,3,0,8,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,8
161240,4,2,1,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,11
100123,16,2,3,0,8,3,0,1,0,1,2,36,2,4,2.0,0.0,0.0,0.0,2.0,2.0,19,2,7
82327,16,2,1,0,8,3,0,1,0,1,2,6,2,0,4.0,1.0,0.0,3.0,0.0,2.0,1,1,6
74564,15,2,3,0,6,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,5,6
54204,10,7,3,10,15,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,2,4
160551,15,2,3,10,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,11
6280,16,10,0,17,6,3,4,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,5,1
77797,16,2,3,17,3,2,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,4.0,11,4,6
22802,15,10,3,17,3,3,4,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,15,5,2
142993,16,7,1,2,13,3,6,1,0,1,2,12,1,2,0.0,0.0,0.0,0.0,0.0,1.0,23,5,10
6862,4,2,1,2,8,3,0,1,0,1,2,28,1,1,1.0,0.0,1.0,0.0,0.0,0.0,3,7,1
24408,16,2,3,17,8,3,0,1,1,1,2,28,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,3,2
119104,16,2,3,10,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,8
148606,16,2,3,10,2,3,0,1,1,1,2,12,3,2,0.0,0.0,0.0,0.0,0.0,7.0,7,3,10
103125,15,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,15,6,7
12823,15,10,3,0,8,3,4,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,1
67305,15,2,1,17,2,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,5
1564,15,2,3,0,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,6,1
55179,16,7,3,10,8,3,6,1,1,1,1,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,9,2,4
175008,16,2,3,15,3,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,12
177422,15,7,1,0,6,3,6,3,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,12
136678,15,7,4,10,3,3,6,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,6.0,17,1,9
151392,4,2,3,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,10
178057,4,7,3,17,2,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,12
2845,15,10,3,0,6,3,4,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,1
112924,16,3,1,15,6,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,5,8
53680,15,2,3,17,10,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,1,4
103384,16,2,1,8,8,3,0,1,0,1,2,22,2,3,1.0,0.0,0.0,1.0,0.0,1.0,21,3,7
7405,16,2,3,10,2,3,0,1,0,1,2,13,2,4,1.0,0.0,0.0,0.0,1.0,3.0,16,1,1
144906,16,2,3,10,2,3,0,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,15,4,10
121116,15,2,3,0,8,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,2.0,16,6,9
185920,15,10,1,0,8,3,4,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,1,12
76813,16,2,3,10,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,6
40929,16,2,3,0,2,3,0,1,0,1,2,18,3,3,1.0,0.0,0.0,1.0,0.0,7.0,11,3,3
97360,16,2,1,3,3,3,0,1,0,1,2,28,2,2,0.0,0.0,0.0,0.0,0.0,3.0,23,1,7
155233,15,2,3,9,2,3,0,1,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,8,4,10
110448,16,4,3,17,1,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,2,8
137758,16,2,1,17,2,3,0,1,0,1,2,37,2,3,1.0,0.0,0.0,1.0,0.0,2.0,4,3,10
174080,16,2,1,10,2,3,0,1,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,4.0,22,7,12
8353,15,10,3,2,15,3,4,1,1,0,2,36,1,2,0.0,0.0,0.0,0.0,0.0,1.0,8,1,1
59376,16,2,3,0,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,1,5
18322,16,2,1,17,8,3,0,1,0,1,2,17,2,3,2.0,0.0,0.0,1.0,1.0,1.0,17,5,2
132189,4,7,2,7,8,3,6,1,1,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,1.0,7,3,9
144873,4,2,1,15,8,3,5,5,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,3,10
117276,4,2,1,2,8,3,0,1,0,1,2,2,1,2,0.0,0.0,0.0,0.0,0.0,1.0,2,1,8
118929,16,2,1,10,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,8
148193,15,2,1,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,3,7,10
137021,4,2,3,7,8,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,1.0,11,1,9
150988,15,2,3,0,2,3,6,5,0,1,1,18,2,4,2.0,0.0,0.0,0.0,2.0,2.0,17,3,10
108822,4,2,3,15,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,8
36883,16,3,3,17,2,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,4.0,9,5,3
32891,16,2,3,15,2,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,3
114805,16,2,0,15,6,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,6,8
40692,16,3,3,17,8,3,0,1,0,1,2,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,3
13442,15,10,3,0,8,3,4,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,1
112755,4,2,3,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,8
57066,4,11,5,17,8,3,6,5,0,1,0,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,5,5
177205,4,2,3,10,8,3,0,1,1,0,1,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,1,12
24280,15,2,3,0,8,3,5,5,0,1,2,36,2,3,2.0,0.0,0.0,2.0,0.0,1.0,15,1,2
168477,15,2,3,0,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,4,11
76087,16,2,3,10,3,3,0,1,0,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,14,7,6
22490,17,11,5,15,10,3,5,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,2
101518,4,2,3,17,8,3,0,1,0,1,2,24,2,3,1.0,0.0,0.0,1.0,0.0,1.0,8,2,7
7377,15,3,3,2,15,3,4,1,0,1,2,28,1,3,2.0,0.0,0.0,2.0,0.0,0.0,10,7,1
137963,16,2,3,17,6,3,0,1,0,1,2,18,2,3,2.0,0.0,0.0,2.0,0.0,1.0,15,7,10
36095,4,2,3,17,8,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,5,3
72362,16,2,3,10,8,3,0,5,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,6
62484,15,2,4,2,15,3,0,1,0,1,2,36,1,3,3.0,0.0,0.0,3.0,0.0,0.0,19,7,5
44352,16,2,3,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,3,4
138705,16,2,1,9,8,3,0,1,0,1,0,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,20,4,10
17154,16,2,3,10,2,3,0,1,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,7,2
175340,16,2,3,0,2,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,12
65496,16,7,3,17,6,3,6,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,5
21817,15,2,3,0,8,3,0,1,0,1,2,17,2,4,2.0,0.0,0.0,0.0,2.0,1.0,8,7,2
135862,4,2,1,17,0,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,2,9
12408,16,2,3,17,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,1
40674,15,2,4,9,2,3,0,1,0,1,0,36,2,1,1.0,0.0,1.0,0.0,0.0,1.0,16,5,3
35480,16,3,3,17,2,3,6,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,2.0,15,2,3
120832,4,2,0,10,11,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,4,9
98661,15,2,3,0,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,1,7
4260,15,10,4,10,19,3,4,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,3,1
123887,16,2,3,10,3,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,9
55286,16,7,3,17,3,3,6,6,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,5,4
27584,4,2,1,0,15,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,2
171486,16,2,1,10,2,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,11
132217,16,2,3,7,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,1.0,12,3,9
118345,16,7,3,10,8,3,6,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,8
121136,15,2,1,0,8,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,1.0,1,7,9
26143,16,2,1,17,6,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,5.0,19,7,2
12435,16,2,3,17,1,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,6,1
113099,4,2,3,0,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,7,8
178041,16,2,1,10,6,3,0,1,0,1,2,10,2,3,4.0,0.0,0.0,4.0,0.0,2.0,18,7,12
59485,16,2,3,17,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,5
179068,16,2,3,10,15,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,12
141048,15,2,3,17,11,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,10
111535,16,2,1,15,10,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,8
177048,16,2,4,17,1,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,16,2,12
188473,16,3,3,15,8,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,12
41111,16,2,3,0,11,3,0,1,0,1,2,6,3,3,2.0,0.0,0.0,1.0,1.0,2.0,9,6,3
53162,16,7,1,17,3,3,6,1,1,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,4
179868,16,7,1,10,8,3,6,5,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,4,12
157457,15,7,1,17,2,3,6,6,0,1,2,13,2,4,1.0,0.0,0.0,0.0,1.0,1.0,18,7,11
90386,16,2,4,17,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,7
95821,16,3,3,10,6,3,0,1,0,1,2,17,2,1,1.0,0.0,1.0,0.0,0.0,2.0,11,6,7
99139,15,2,3,17,6,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,10,7,7
116595,16,2,3,2,15,3,0,1,0,1,2,26,1,2,0.0,0.0,0.0,0.0,0.0,1.0,10,5,8
67520,16,2,3,0,15,3,0,1,0,1,2,6,2,1,2.0,0.0,1.0,1.0,0.0,2.0,12,3,5
137647,16,2,2,0,8,3,0,1,0,1,2,6,2,1,3.0,0.0,1.0,2.0,0.0,2.0,5,1,10
160568,16,2,1,17,6,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,11
107659,15,2,3,5,15,3,0,6,0,1,2,36,3,3,2.0,0.0,0.0,2.0,0.0,1.0,16,4,8
62780,4,2,2,17,15,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,5,5
107304,16,2,1,0,2,3,0,1,0,1,2,6,2,3,2.0,0.0,0.0,2.0,0.0,5.0,22,3,8
178542,16,7,1,0,2,3,6,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,7,12
52690,16,2,3,15,10,3,0,1,1,1,0,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,6,4
125626,15,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,9
30629,16,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,3
111469,16,2,3,10,2,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,10,3,8
164192,16,7,1,10,8,3,6,5,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,11
42515,16,2,3,15,2,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,4
157319,16,11,5,9,6,3,5,5,1,1,0,35,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,11
60813,16,2,3,0,6,3,0,1,0,1,2,36,3,3,3.0,0.0,0.0,3.0,0.0,1.0,19,2,5
76925,16,2,1,15,8,3,0,5,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,4.0,20,6,6
156780,15,2,3,17,15,3,0,1,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,6,5,11
13634,16,10,3,0,15,3,4,1,1,1,2,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,6,1
103185,16,2,1,17,15,3,0,1,1,1,2,24,3,2,0.0,0.0,0.0,0.0,0.0,3.0,23,6,7
9334,16,2,1,10,6,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,8.0,0,1,1
44031,16,3,3,17,8,3,6,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,4
106202,16,2,1,10,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,7,8
21806,16,2,3,0,6,3,4,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,7,2
36766,16,2,3,17,2,3,0,1,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,3
58271,15,7,3,0,8,3,6,1,0,1,2,36,4,2,0.0,0.0,0.0,0.0,0.0,4.0,17,5,5
178412,16,2,3,10,8,3,6,1,0,1,2,19,3,4,2.0,0.0,0.0,0.0,2.0,3.0,8,4,12
160420,4,2,1,7,12,3,0,1,1,0,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,11
20924,16,2,1,17,6,3,0,1,0,1,2,23,2,3,2.0,0.0,0.0,2.0,0.0,2.0,19,1,2
45191,16,2,3,17,2,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,5,4
177032,15,2,1,0,6,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,3.0,0,7,12
160475,16,2,3,2,8,3,0,1,1,1,1,36,1,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,11
41688,16,2,1,2,3,3,0,1,0,1,2,36,1,3,2.0,0.0,0.0,2.0,0.0,0.0,0,4,3
121563,16,2,3,10,2,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,9
12230,15,2,3,0,6,3,4,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,3,1
153411,16,2,3,10,8,3,0,1,0,1,2,36,3,4,1.0,0.0,0.0,0.0,1.0,2.0,14,7,10
188155,16,2,3,9,2,3,6,1,0,1,0,18,2,3,1.0,0.0,0.0,1.0,0.0,2.0,12,7,12
149219,16,2,1,17,1,3,0,1,0,1,2,9,2,3,1.0,0.0,0.0,1.0,0.0,1.0,21,7,10
105704,16,2,1,10,3,3,0,1,0,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,7.0,20,7,8
13794,16,2,1,10,3,3,0,1,0,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,1
138880,4,2,1,10,8,3,0,1,0,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,4.0,18,4,10
133106,16,2,3,17,2,3,0,5,0,1,2,36,2,3,2.0,0.0,0.0,2.0,0.0,3.0,13,1,9
110289,7,2,1,2,8,3,0,1,0,1,2,36,1,2,0.0,0.0,0.0,0.0,0.0,1.0,23,7,8
114980,16,2,2,0,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,2,8
43090,16,7,3,9,5,3,0,1,0,1,0,26,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,3,4
101496,4,2,3,17,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,2,7
1271,16,2,3,10,3,3,0,5,0,1,2,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,2,1
168300,15,2,1,15,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,11
85505,16,7,4,0,6,3,6,5,0,1,2,12,2,3,2.0,0.0,0.0,2.0,0.0,0.0,18,7,6
83743,16,2,3,17,8,3,0,1,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,4.0,18,7,6
110550,15,2,1,17,6,3,0,1,1,0,2,5,2,2,0.0,0.0,0.0,0.0,0.0,5.0,2,5,8
120064,16,7,1,10,8,3,6,5,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,21,6,8
51465,16,2,3,0,6,3,0,1,0,1,2,6,4,2,0.0,0.0,0.0,0.0,0.0,4.0,16,5,4
47428,15,2,3,17,6,3,0,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,4
174382,16,2,3,10,8,3,0,1,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,3,12
129873,16,2,3,17,6,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,9
43620,15,3,3,0,10,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,2,4
89641,15,2,1,10,2,3,0,1,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,5.0,21,1,7
56610,15,2,3,0,6,3,5,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,5,5
118590,16,2,3,10,2,3,0,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,10,7,8
183895,4,2,3,10,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,12
103180,15,2,3,0,6,3,0,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,11,6,7
3039,15,7,0,9,8,4,6,1,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,6,2,1
